date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:08	41861/41861	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:45%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F4295%2F42a0&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext3d90.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:08	5940/5940	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:46%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/42a0?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/42a0a412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:10	55773/55773	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:46%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F4295%2F42cc&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpextbde2.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:10	29107/29107	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:47%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/42cc?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/42cca412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:11	50543/50543	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:48%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F4295%2F43e1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpexta58a.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:13	19819/19819	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:49%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/43e1?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/43e1a412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:13	5394/5394	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:51%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/455d?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/455da412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:13	5866/5866	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:51%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/456c?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/456ca412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:14	42190/42190	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:52%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F4295%2F457c&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpexted21.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:15	4119/4119	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:52%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/457c?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295/457ca412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:15	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:01:53%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:15	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:01:54%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/4295cf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:16	40889/40889	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:54%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F45a2%2F45aa&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpextf2b5.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:17	5438/5438	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:54%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2/45aa?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2/45aaa412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:17	44124/44124	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:55%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F45a2%2F45cb&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext39da.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:18	12492/12492	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:55%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2/45cb?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2/45cba412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:18	45329/45329	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:56%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f%2F45a2%2F4612&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpextcd04.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:20	8825/8825	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:01:57%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2/4612?fn=document-frame.htm&f=templates&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2/4612a412.html	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:20	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:01:58%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:20	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:01:59%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/45a2cf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll?f=templates&fn=tools-contents.htm&cp=Springboro%2F407f&2.0)
11:57:21	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:01:59%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40a6?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40a6232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:21	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:01:59%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40a6?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40a6cf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:21	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:02:00%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40c8?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40c8232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:22	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:02:00%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40c8?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40c8cf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:22	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:02:00%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40f4?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40f4232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:22	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:02:01%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40f4?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/40f4cf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:22	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:02:01%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/410a?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/410a232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:23	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:02:01%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/410a?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/410acf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:23	1615/1615	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jun%202013%2016:02:02%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a?f=stylesheets&fn=main.css&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a232f.css	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:24	89/89	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jun%202013%2016:02:02%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a?f=images&fn=doc-tab.gif&up=1&2.0	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413acf32.gif	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:24	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:02%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bbf	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext72b5.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:24	3008/3008	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:02%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/418e?f=templates&fn=document-frame.htm&2.0#JD_102805	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/418e73f0.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:24	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:03%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bc1	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext12ff.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:24	6349/6349	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:03%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/4192?f=templates&fn=document-frame.htm&2.0#JD_102806	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/419283dc.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:25	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:03%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bc3	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext8a2f.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:25	2009/2009	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:03%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/419d?f=templates&fn=document-frame.htm&2.0#JD_102807	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/419d5caf.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:25	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:04%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bc5	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpexta8de.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:25	1562/1562	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:04%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41a0?f=templates&fn=document-frame.htm&2.0#JD_102808	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41a027d3.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:26	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:04%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bc7	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext6ae7.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:26	2477/2477	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:04%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41a3?f=templates&fn=document-frame.htm&2.0#JD_102809	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41a3be52.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:26	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:04%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bc9	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpextc69d.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:26	8434/8434	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:05%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41a8?f=templates&fn=document-frame.htm&2.0#JD_102810	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41a8612f.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:27	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:05%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bcb	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.16151761.delayed	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:27	2553/2553	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:05%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41c6?f=templates&fn=document-frame.htm&2.0#JD_102813	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41c6073d.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:27	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:05%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bcd	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext2587.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:27	670/670	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:06%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41df?f=templates&fn=document-frame.htm&2.0#JD_102816	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41dfa806.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:27	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:06%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bcf	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext5df0.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:28	7146/7146	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:06%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41ff?f=templates&fn=document-frame.htm&2.0#JD_102831	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/41ff0ca2.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:28	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:07%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bd3	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.161b0858.delayed	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:29	10733/10733	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jun%202013%2016:02:07%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/4218?f=templates&fn=document-frame.htm&2.0#JD_102833	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f/409c/413a/42185acf.html	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
11:57:29	0/-1	---M--	302	error ('Moved')	text/html	date:Mon,%2017%20Jun%202013%2016:02:07%20GMT	http://www.conwaygreene.com/Springboro/lpext.dll?f=FifLink&t=document-frame.htm&l=jump&iid=2708dbda.33f0517e.0.0&nid=bd5	C:/Users/RitterCX/Downloads/Open%20Springboro/Codified%20Ordinances/Codified%20Ordinances/www.conwaygreene.com/Springboro/lpextccf8.dll	(from http://www.conwaygreene.com/Springboro/lpext.dll/Springboro/407f?fn=document-frame.htm&f=templates&2.0)
